Instrument:,H2S-240708934,,,,
"3/6/2026, 12:36:14 AM",3.614,64.9,100,0,2026-03-06T05:36:14.000Z
"3/6/2026, 12:39:14 AM",3.614,64.8,100,0,2026-03-06T05:39:14.000Z
"3/6/2026, 12:42:14 AM",3.614,64.9,100,0,2026-03-06T05:42:14.000Z
"3/6/2026, 12:45:14 AM",3.614,64.9,100,0,2026-03-06T05:45:14.000Z
"3/6/2026, 12:48:14 AM",3.614,64.9,100,0,2026-03-06T05:48:14.000Z
"3/6/2026, 12:51:14 AM",3.614,64.9,100,0,2026-03-06T05:51:14.000Z
"3/6/2026, 12:54:14 AM",3.614,64.9,100,0,2026-03-06T05:54:14.000Z
"3/6/2026, 12:57:14 AM",3.614,64.9,100,0,2026-03-06T05:57:14.000Z
"3/6/2026, 1:00:14 AM",3.614,64.9,100,0,2026-03-06T06:00:14.000Z
"3/6/2026, 1:03:14 AM",3.613,64.9,100,0,2026-03-06T06:03:14.000Z
"3/6/2026, 1:06:14 AM",3.614,64.9,100,0,2026-03-06T06:06:14.000Z
"3/6/2026, 1:09:14 AM",3.614,64.9,100,0,2026-03-06T06:09:14.000Z
"3/6/2026, 1:12:14 AM",3.613,64.9,100,0,2026-03-06T06:12:14.000Z
"3/6/2026, 1:15:14 AM",3.614,65.1,100,0,2026-03-06T06:15:14.000Z
"3/6/2026, 1:18:14 AM",3.614,64.9,100,0,2026-03-06T06:18:14.000Z
"3/6/2026, 1:21:14 AM",3.614,65.1,100,0,2026-03-06T06:21:14.000Z
"3/6/2026, 1:24:14 AM",3.614,65.1,100,0,2026-03-06T06:24:14.000Z
"3/6/2026, 1:27:14 AM",3.614,65.3,100,0,2026-03-06T06:27:14.000Z
"3/6/2026, 1:30:14 AM",3.614,65.3,100,0,2026-03-06T06:30:14.000Z
"3/6/2026, 1:33:14 AM",3.614,65.3,100,0,2026-03-06T06:33:14.000Z
"3/6/2026, 1:36:14 AM",3.614,65.5,100,0,2026-03-06T06:36:14.000Z
"3/6/2026, 1:39:14 AM",3.614,65.5,100,0,2026-03-06T06:39:14.000Z
"3/6/2026, 1:42:14 AM",3.614,65.5,100,0,2026-03-06T06:42:14.000Z
"3/6/2026, 1:45:14 AM",3.614,65.5,100,0,2026-03-06T06:45:14.000Z
"3/6/2026, 1:48:14 AM",3.614,65.3,100,0,2026-03-06T06:48:14.000Z
"3/6/2026, 1:51:14 AM",3.614,65.3,100,0,2026-03-06T06:51:14.000Z
"3/6/2026, 1:54:14 AM",3.614,65.3,100,0,2026-03-06T06:54:14.000Z
"3/6/2026, 1:57:14 AM",3.614,65.3,100,0,2026-03-06T06:57:14.000Z
"3/6/2026, 2:00:14 AM",3.614,65.3,100,0,2026-03-06T07:00:14.000Z
"3/6/2026, 2:03:14 AM",3.614,65.3,100,0,2026-03-06T07:03:14.000Z
"3/6/2026, 2:06:14 AM",3.614,65.3,100,0,2026-03-06T07:06:14.000Z
"3/6/2026, 2:09:14 AM",3.614,65.3,100,0,2026-03-06T07:09:14.000Z
"3/6/2026, 2:12:14 AM",3.614,65.1,100,0,2026-03-06T07:12:14.000Z
"3/6/2026, 2:15:14 AM",3.614,65.1,100,0,2026-03-06T07:15:14.000Z
"3/6/2026, 2:18:14 AM",3.614,65.1,100,0,2026-03-06T07:18:14.000Z
"3/6/2026, 2:21:14 AM",3.614,64.9,100,0,2026-03-06T07:21:14.000Z
"3/6/2026, 2:24:14 AM",3.614,64.9,100,0,2026-03-06T07:24:14.000Z
"3/6/2026, 2:27:14 AM",3.614,64.9,100,0,2026-03-06T07:27:14.000Z
"3/6/2026, 2:30:14 AM",3.614,64.9,100,0,2026-03-06T07:30:14.000Z
"3/6/2026, 2:33:14 AM",3.614,64.9,100,0,2026-03-06T07:33:14.000Z
"3/6/2026, 2:36:14 AM",3.614,64.9,100,0,2026-03-06T07:36:14.000Z
"3/6/2026, 2:39:14 AM",3.614,64.8,100,0,2026-03-06T07:39:14.000Z
"3/6/2026, 2:42:14 AM",3.614,64.8,100,0,2026-03-06T07:42:14.000Z
"3/6/2026, 2:45:14 AM",3.614,64.8,100,0,2026-03-06T07:45:14.000Z
"3/6/2026, 2:48:14 AM",3.614,64.6,100,0,2026-03-06T07:48:14.000Z
"3/6/2026, 2:51:14 AM",3.614,64.4,100,0,2026-03-06T07:51:14.000Z
"3/6/2026, 2:54:14 AM",3.614,64.4,100,0,2026-03-06T07:54:14.000Z
"3/6/2026, 2:57:14 AM",3.613,64.2,100,0,2026-03-06T07:57:14.000Z
"3/6/2026, 3:00:14 AM",3.614,64.2,100,0,2026-03-06T08:00:14.000Z
"3/6/2026, 3:03:14 AM",3.614,64,100,0,2026-03-06T08:03:14.000Z
"3/6/2026, 3:06:14 AM",3.614,64,100,0,2026-03-06T08:06:14.000Z
"3/6/2026, 3:09:14 AM",3.614,63.9,100,0,2026-03-06T08:09:14.000Z
"3/6/2026, 3:12:14 AM",3.613,63.9,100,0,2026-03-06T08:12:14.000Z
"3/6/2026, 3:15:14 AM",3.614,63.7,100,0,2026-03-06T08:15:14.000Z
"3/6/2026, 3:18:14 AM",3.614,63.7,100,0,2026-03-06T08:18:14.000Z
"3/6/2026, 3:21:14 AM",3.614,63.7,100,0,2026-03-06T08:21:14.000Z
"3/6/2026, 3:24:14 AM",3.614,63.7,100,0,2026-03-06T08:24:14.000Z
"3/6/2026, 3:27:14 AM",3.613,63.5,100,0,2026-03-06T08:27:14.000Z
"3/6/2026, 3:30:14 AM",3.613,63.5,100,0,2026-03-06T08:30:14.000Z
"3/6/2026, 3:33:14 AM",3.613,63.5,100,0,2026-03-06T08:33:14.000Z
"3/6/2026, 3:36:14 AM",3.613,63.5,100,0,2026-03-06T08:36:14.000Z
"3/6/2026, 3:39:14 AM",3.614,63.5,100,0,2026-03-06T08:39:14.000Z
"3/6/2026, 3:42:14 AM",3.613,63.5,100,0,2026-03-06T08:42:14.000Z
"3/6/2026, 3:45:14 AM",3.613,63.5,100,0,2026-03-06T08:45:14.000Z
"3/6/2026, 3:48:14 AM",3.613,63.3,100,0,2026-03-06T08:48:14.000Z
"3/6/2026, 3:51:14 AM",3.613,63.3,100,0,2026-03-06T08:51:14.000Z
"3/6/2026, 3:54:14 AM",3.613,63.3,100,0,2026-03-06T08:54:14.000Z
"3/6/2026, 3:57:14 AM",3.613,63.3,100,0,2026-03-06T08:57:14.000Z
"3/6/2026, 4:00:14 AM",3.613,63.3,100,0,2026-03-06T09:00:14.000Z
"3/6/2026, 4:03:14 AM",3.613,63.1,100,0,2026-03-06T09:03:14.000Z
"3/6/2026, 4:06:14 AM",3.613,63.1,100,0,2026-03-06T09:06:14.000Z
"3/6/2026, 4:09:14 AM",3.613,63.1,100,0,2026-03-06T09:09:14.000Z
"3/6/2026, 4:12:14 AM",3.613,63.3,100,0,2026-03-06T09:12:14.000Z
"3/6/2026, 4:15:14 AM",3.613,63.3,100,0,2026-03-06T09:15:14.000Z
"3/6/2026, 4:18:14 AM",3.613,63.3,100,0,2026-03-06T09:18:14.000Z
"3/6/2026, 4:21:14 AM",3.613,63.3,100,0,2026-03-06T09:21:14.000Z
"3/6/2026, 4:24:14 AM",3.613,63.3,100,0,2026-03-06T09:24:14.000Z
"3/6/2026, 4:27:14 AM",3.613,63.3,100,0,2026-03-06T09:27:14.000Z
"3/6/2026, 4:30:14 AM",3.614,63.3,100,0,2026-03-06T09:30:14.000Z
"3/6/2026, 4:33:14 AM",3.613,63.3,100,0,2026-03-06T09:33:14.000Z
"3/6/2026, 4:36:14 AM",3.613,63.3,100,0,2026-03-06T09:36:14.000Z
"3/6/2026, 4:39:14 AM",3.613,63.3,100,0,2026-03-06T09:39:14.000Z
"3/6/2026, 4:42:14 AM",3.613,63.3,100,0,2026-03-06T09:42:14.000Z
"3/6/2026, 4:45:14 AM",3.613,63.3,100,0,2026-03-06T09:45:14.000Z
"3/6/2026, 4:48:14 AM",3.613,63.3,100,0,2026-03-06T09:48:14.000Z
"3/6/2026, 4:51:14 AM",3.613,63.3,100,0,2026-03-06T09:51:14.000Z
"3/6/2026, 4:54:14 AM",3.613,63.3,100,0,2026-03-06T09:54:14.000Z
"3/6/2026, 4:57:14 AM",3.613,63.3,100,0,2026-03-06T09:57:14.000Z
"3/6/2026, 5:00:14 AM",3.613,63.3,100,0,2026-03-06T10:00:14.000Z
"3/6/2026, 5:03:14 AM",3.613,63.3,100,0,2026-03-06T10:03:14.000Z
"3/6/2026, 5:06:14 AM",3.613,63.3,100,0,2026-03-06T10:06:14.000Z
"3/6/2026, 5:09:14 AM",3.613,63.3,100,0,2026-03-06T10:09:14.000Z
"3/6/2026, 5:12:14 AM",3.614,63.1,100,0,2026-03-06T10:12:14.000Z
"3/6/2026, 5:15:14 AM",3.613,63.1,100,0,2026-03-06T10:15:14.000Z
"3/6/2026, 5:18:14 AM",3.613,63.1,100,0,2026-03-06T10:18:14.000Z
"3/6/2026, 5:21:14 AM",3.613,63.1,100,0,2026-03-06T10:21:14.000Z
"3/6/2026, 5:24:14 AM",3.613,63.1,100,0,2026-03-06T10:24:14.000Z
"3/6/2026, 5:27:14 AM",3.613,63.1,100,0,2026-03-06T10:27:14.000Z
"3/6/2026, 5:30:14 AM",3.613,63.1,100,0,2026-03-06T10:30:14.000Z
"3/6/2026, 5:33:14 AM",3.613,63.1,100,0,2026-03-06T10:33:14.000Z
"3/6/2026, 5:36:14 AM",3.613,63.3,100,0,2026-03-06T10:36:14.000Z
"3/6/2026, 5:39:14 AM",3.613,63.1,100,0,2026-03-06T10:39:14.000Z
"3/6/2026, 5:42:14 AM",3.613,63.1,100,0,2026-03-06T10:42:14.000Z
"3/6/2026, 5:45:14 AM",3.613,63.1,100,0,2026-03-06T10:45:14.000Z
"3/6/2026, 5:48:14 AM",3.613,63.1,100,0,2026-03-06T10:48:14.000Z
"3/6/2026, 5:51:14 AM",3.613,63.1,100,0,2026-03-06T10:51:14.000Z
"3/6/2026, 5:54:14 AM",3.613,63.1,100,0,2026-03-06T10:54:14.000Z
"3/6/2026, 5:57:14 AM",3.612,63.1,100,0,2026-03-06T10:57:14.000Z
"3/6/2026, 6:00:14 AM",3.613,63.1,100,0,2026-03-06T11:00:14.000Z
"3/6/2026, 6:03:14 AM",3.613,63.1,100,0,2026-03-06T11:03:14.000Z
"3/6/2026, 6:06:14 AM",3.613,63.1,100,0,2026-03-06T11:06:14.000Z
"3/6/2026, 6:09:14 AM",3.613,63,100,0,2026-03-06T11:09:14.000Z
"3/6/2026, 6:12:14 AM",3.613,63,100,0,2026-03-06T11:12:14.000Z
"3/6/2026, 6:15:14 AM",3.613,63,100,0,2026-03-06T11:15:14.000Z
"3/6/2026, 6:18:14 AM",3.613,63,100,0,2026-03-06T11:18:14.000Z
"3/6/2026, 6:21:14 AM",3.613,63,100,0,2026-03-06T11:21:14.000Z
"3/6/2026, 6:24:14 AM",3.613,63,100,0,2026-03-06T11:24:14.000Z
"3/6/2026, 6:27:14 AM",3.613,63,100,0,2026-03-06T11:27:14.000Z
"3/6/2026, 6:30:14 AM",3.613,63,100,0,2026-03-06T11:30:14.000Z
"3/6/2026, 6:33:14 AM",3.613,62.8,100,0,2026-03-06T11:33:14.000Z
"3/6/2026, 6:36:14 AM",3.613,62.8,100,0,2026-03-06T11:36:14.000Z
"3/6/2026, 6:39:14 AM",3.613,62.6,100,0,2026-03-06T11:39:14.000Z
"3/6/2026, 6:42:14 AM",3.613,62.4,100,0,2026-03-06T11:42:14.000Z
"3/6/2026, 6:45:14 AM",3.613,62.4,100,0,2026-03-06T11:45:14.000Z
"3/6/2026, 6:48:14 AM",3.613,62.4,100,0,2026-03-06T11:48:14.000Z
"3/6/2026, 6:51:14 AM",3.613,62.4,100,0,2026-03-06T11:51:14.000Z
"3/6/2026, 6:54:14 AM",3.613,62.2,100,0,2026-03-06T11:54:14.000Z
"3/6/2026, 6:57:14 AM",3.613,62.2,100,0,2026-03-06T11:57:14.000Z
"3/6/2026, 7:00:14 AM",3.613,62.2,100,0,2026-03-06T12:00:14.000Z
"3/6/2026, 7:03:14 AM",3.613,62.2,100,0,2026-03-06T12:03:14.000Z
"3/6/2026, 7:06:14 AM",3.613,62.2,100,0,2026-03-06T12:06:14.000Z
"3/6/2026, 7:09:14 AM",3.612,62.2,100,0,2026-03-06T12:09:14.000Z
"3/6/2026, 7:12:14 AM",3.613,62.2,100,0,2026-03-06T12:12:14.000Z
"3/6/2026, 7:15:14 AM",3.613,62.4,100,0,2026-03-06T12:15:14.000Z
"3/6/2026, 7:18:14 AM",3.613,62.4,100,0,2026-03-06T12:18:14.000Z
"3/6/2026, 7:21:14 AM",3.612,62.4,100,0,2026-03-06T12:21:14.000Z
"3/6/2026, 7:24:14 AM",3.612,62.4,100,0,2026-03-06T12:24:14.000Z
"3/6/2026, 7:27:14 AM",3.613,62.4,100,0,2026-03-06T12:27:14.000Z
"3/6/2026, 7:30:14 AM",3.613,62.4,100,0,2026-03-06T12:30:14.000Z
"3/6/2026, 7:33:14 AM",3.613,62.4,100,0,2026-03-06T12:33:14.000Z
"3/6/2026, 7:36:14 AM",3.613,62.4,100,0,2026-03-06T12:36:14.000Z
"3/6/2026, 7:39:14 AM",3.613,62.6,100,0,2026-03-06T12:39:14.000Z
"3/6/2026, 7:42:14 AM",3.612,62.6,100,0,2026-03-06T12:42:14.000Z
"3/6/2026, 7:45:14 AM",3.612,62.6,100,0,2026-03-06T12:45:14.000Z
"3/6/2026, 7:48:14 AM",3.612,62.6,100,0,2026-03-06T12:48:14.000Z
"3/6/2026, 7:51:14 AM",3.613,62.6,100,0,2026-03-06T12:51:14.000Z
"3/6/2026, 7:54:14 AM",3.613,62.6,100,0,2026-03-06T12:54:14.000Z
"3/6/2026, 7:57:14 AM",3.612,62.8,100,0,2026-03-06T12:57:14.000Z
"3/6/2026, 8:00:14 AM",3.613,62.8,100,0,2026-03-06T13:00:14.000Z
"3/6/2026, 8:03:14 AM",3.612,63,100,0,2026-03-06T13:03:14.000Z
"3/6/2026, 8:06:14 AM",3.613,63,100,0,2026-03-06T13:06:14.000Z
"3/6/2026, 8:09:14 AM",3.613,63.1,100,0,2026-03-06T13:09:14.000Z
"3/6/2026, 8:12:14 AM",3.612,63.3,100,0,2026-03-06T13:12:14.000Z
"3/6/2026, 8:15:14 AM",3.613,63.3,100,0,2026-03-06T13:15:14.000Z
"3/6/2026, 8:18:14 AM",3.613,63.5,100,0,2026-03-06T13:18:14.000Z
"3/6/2026, 8:21:14 AM",3.613,63.7,100,0,2026-03-06T13:21:14.000Z
"3/6/2026, 8:24:14 AM",3.613,63.7,100,0,2026-03-06T13:24:14.000Z
"3/6/2026, 8:27:14 AM",3.613,63.9,100,0,2026-03-06T13:27:14.000Z
"3/6/2026, 8:30:14 AM",3.612,64,100,0,2026-03-06T13:30:14.000Z
"3/6/2026, 8:33:14 AM",3.613,64,100,0,2026-03-06T13:33:14.000Z
"3/6/2026, 8:36:14 AM",3.613,64.2,100,0,2026-03-06T13:36:14.000Z
"3/6/2026, 8:39:14 AM",3.613,64.4,100,0,2026-03-06T13:39:14.000Z
"3/6/2026, 8:42:14 AM",3.613,64.6,100,0,2026-03-06T13:42:14.000Z
"3/6/2026, 8:45:14 AM",3.613,64.8,100,0,2026-03-06T13:45:14.000Z
"3/6/2026, 8:48:14 AM",3.613,64.8,100,0,2026-03-06T13:48:14.000Z
"3/6/2026, 8:51:14 AM",3.613,64.9,100,0,2026-03-06T13:51:14.000Z
"3/6/2026, 8:54:14 AM",3.614,65.1,100,0,2026-03-06T13:54:14.000Z
"3/6/2026, 8:57:14 AM",3.613,65.1,100,0,2026-03-06T13:57:14.000Z
"3/6/2026, 9:00:14 AM",3.613,65.3,100,0,2026-03-06T14:00:14.000Z
"3/6/2026, 9:03:14 AM",3.613,65.5,100,0,2026-03-06T14:03:14.000Z
"3/6/2026, 9:06:14 AM",3.613,65.7,100,0,2026-03-06T14:06:14.000Z
"3/6/2026, 9:09:14 AM",3.614,65.8,100,0,2026-03-06T14:09:14.000Z
"3/6/2026, 9:12:14 AM",3.614,66,100,0,2026-03-06T14:12:14.000Z
"3/6/2026, 9:15:14 AM",3.613,66,100,0,2026-03-06T14:15:14.000Z
"3/6/2026, 9:18:14 AM",3.614,66.2,100,0,2026-03-06T14:18:14.000Z
"3/6/2026, 9:21:14 AM",3.614,66.4,100,0,2026-03-06T14:21:14.000Z
"3/6/2026, 9:24:14 AM",3.614,66.6,100,0,2026-03-06T14:24:14.000Z
"3/6/2026, 9:27:14 AM",3.614,66.7,100,0,2026-03-06T14:27:14.000Z
"3/6/2026, 9:30:14 AM",3.614,66.9,100,0,2026-03-06T14:30:14.000Z
"3/6/2026, 9:33:14 AM",3.614,67.1,100,0,2026-03-06T14:33:14.000Z
"3/6/2026, 9:36:14 AM",3.614,67.1,100,0,2026-03-06T14:36:14.000Z
"3/6/2026, 9:39:14 AM",3.614,67.5,100,0,2026-03-06T14:39:14.000Z
"3/6/2026, 9:42:14 AM",3.614,67.6,100,0,2026-03-06T14:42:14.000Z
"3/6/2026, 9:45:14 AM",3.615,67.8,100,0,2026-03-06T14:45:14.000Z
"3/6/2026, 9:48:14 AM",3.615,68.2,100,0,2026-03-06T14:48:14.000Z
"3/6/2026, 9:51:14 AM",3.615,68.4,100,0,2026-03-06T14:51:14.000Z
"3/6/2026, 9:54:14 AM",3.615,68.5,100,0,2026-03-06T14:54:14.000Z
"3/6/2026, 9:57:14 AM",3.615,68.9,100,0,2026-03-06T14:57:14.000Z
"3/6/2026, 10:00:14 AM",3.615,69.1,100,0,2026-03-06T15:00:14.000Z
"3/6/2026, 10:03:14 AM",3.615,69.4,100,0,2026-03-06T15:03:14.000Z
"3/6/2026, 10:06:14 AM",3.615,69.6,100,0,2026-03-06T15:06:14.000Z
"3/6/2026, 10:09:14 AM",3.615,70,100,0,2026-03-06T15:09:14.000Z
"3/6/2026, 10:12:14 AM",3.615,70.2,100,0,2026-03-06T15:12:14.000Z
"3/6/2026, 10:15:14 AM",3.615,70.3,100,0,2026-03-06T15:15:14.000Z
"3/6/2026, 10:18:14 AM",3.616,70.3,100,0,2026-03-06T15:18:14.000Z
"3/6/2026, 10:21:14 AM",3.616,70.5,100,0,2026-03-06T15:21:14.000Z
"3/6/2026, 10:24:14 AM",3.616,70.5,100,0,2026-03-06T15:24:14.000Z
"3/6/2026, 10:27:14 AM",3.616,70.7,100,0,2026-03-06T15:27:14.000Z
"3/6/2026, 10:30:14 AM",3.616,70.7,100,0,2026-03-06T15:30:14.000Z
"3/6/2026, 10:33:14 AM",3.616,70.9,100,0,2026-03-06T15:33:14.000Z
"3/6/2026, 10:36:14 AM",3.616,70.9,100,0,2026-03-06T15:36:14.000Z
"3/6/2026, 10:39:14 AM",3.616,70.9,100,0,2026-03-06T15:39:14.000Z
"3/6/2026, 10:42:14 AM",3.616,71.1,100,0,2026-03-06T15:42:14.000Z
"3/6/2026, 10:45:14 AM",3.616,71.2,100,0,2026-03-06T15:45:14.000Z
"3/6/2026, 10:48:14 AM",3.616,71.6,100,0,2026-03-06T15:48:14.000Z
"3/6/2026, 10:51:14 AM",3.616,71.8,100,0,2026-03-06T15:51:14.000Z
"3/6/2026, 10:54:14 AM",3.617,72,100,0,2026-03-06T15:54:14.000Z
"3/6/2026, 10:57:14 AM",3.616,72.3,100,0,2026-03-06T15:57:14.000Z
"3/6/2026, 11:00:14 AM",3.617,72.5,100,0,2026-03-06T16:00:14.000Z
"3/6/2026, 11:03:14 AM",3.617,72.7,100,0,2026-03-06T16:03:14.000Z
"3/6/2026, 11:06:14 AM",3.617,72.9,100,0,2026-03-06T16:06:14.000Z
"3/6/2026, 11:09:14 AM",3.617,72.9,100,0,2026-03-06T16:09:14.000Z
"3/6/2026, 11:12:14 AM",3.617,73.6,100,0,2026-03-06T16:12:14.000Z
"3/6/2026, 11:15:14 AM",3.617,73.8,100,0,2026-03-06T16:15:14.000Z
"3/6/2026, 11:18:14 AM",3.618,73.8,100,0,2026-03-06T16:18:14.000Z
"3/6/2026, 11:21:14 AM",3.618,73.9,100,0,2026-03-06T16:21:14.000Z
"3/6/2026, 11:24:14 AM",3.617,73.9,100,0,2026-03-06T16:24:14.000Z
"3/6/2026, 11:27:14 AM",3.618,73.9,100,0,2026-03-06T16:27:14.000Z
"3/6/2026, 11:30:14 AM",3.618,74.7,100,0,2026-03-06T16:30:14.000Z
EVENTS:,,,,,
"3/6/2026, 11:30:14 AM",Stop Log,H2S (PPM),,,
LABELS:,,,,,
