Instrument:,NH3-211205141,,,,,,,,,,,,,
Name:,Biosolids Dewatering,,,,,,,,,,,,,"1)      HCL Stopped feeding on Thursday 8/27/2025. Then off Sept 4, Sept 11 and Sept 18. New delivery will be on Sept 25, 2025."
Time Zone Offset (Minutes):,-240,,,,,,,,,,,,,"2)      Ferric Tote received on Sept 10, but was left off for one (1) week."
Orignal File Name:,"C:\Users\phil.bennington\Documents\NH3-211205141_[8-27-2025, 8-19-51 AM --- 9-10-2025, 10-37-51 AM].acrudata",,,,,,,,,,,,,
Session ID:,24794,,,,,,,,,,,,,
Session 1st Title:,"NH3-211205141_[8-27-2025, 8-19-51 AM --- 9-10-2025, 10-37-51 AM]",,,,,,,,,,,,,Ferric Chloride 37.9% Strength and Spec. Grav. 1.404
Session Start:,"8/27/2025, 8:19:51 AM",,,,,,,,,,,,,                                 Totes 583 Lbs/day of 37.9% = 220.9 Lbs of 100% strength
Session End:,"9/10/2025, 10:37:51 AM",,,,,,,,,,,,,
,,,,,,,,,,,,,,MGD X 8.34 X mg/L = Lbs 100% strength
"9/3/2025, 12:19:51 PM",3.664,90.1,100,33,2025-09-03T16:19:51.000Z,,,,,,,,,
"9/3/2025, 12:22:51 PM",3.664,90.1,100,33,2025-09-03T16:22:51.000Z,,,,,,,,,
"9/3/2025, 12:25:51 PM",3.664,90.3,100,33,2025-09-03T16:25:51.000Z,,,,,,,,,
"9/3/2025, 12:28:51 PM",3.664,90.3,100,33,2025-09-03T16:28:51.000Z,,,,,,,,,
"9/3/2025, 12:31:51 PM",3.664,90.3,100,32,2025-09-03T16:31:51.000Z,,,,,,,,,
"9/3/2025, 12:34:51 PM",3.664,90.5,100,32,2025-09-03T16:34:51.000Z,,,,,,,,,
"9/3/2025, 12:37:51 PM",3.664,90.5,100,32,2025-09-03T16:37:51.000Z,,,,,,,,,
"9/3/2025, 12:40:51 PM",3.664,90.5,100,32,2025-09-03T16:40:51.000Z,,,,,,,,,
"9/3/2025, 12:43:51 PM",3.664,90.7,100,33,2025-09-03T16:43:51.000Z,,,,,,,,,
"9/3/2025, 12:46:51 PM",3.664,90.7,100,33,2025-09-03T16:46:51.000Z,,,,,,,,,
"9/3/2025, 12:49:51 PM",3.664,90.9,100,33,2025-09-03T16:49:51.000Z,,,,,,,,,
"9/3/2025, 12:52:51 PM",3.664,91,100,32,2025-09-03T16:52:51.000Z,,,,,,,,,
"9/3/2025, 12:55:51 PM",3.664,91.2,100,32,2025-09-03T16:55:51.000Z,,,,,,,,,
"9/3/2025, 12:58:51 PM",3.664,91.2,100,32,2025-09-03T16:58:51.000Z,,,,,,,,,
"9/3/2025, 1:01:51 PM",3.664,91.4,100,31,2025-09-03T17:01:51.000Z,,,,,,,,,
"9/3/2025, 1:04:51 PM",3.664,91.4,100,30,2025-09-03T17:04:51.000Z,,,,,,,,,
"9/3/2025, 1:07:51 PM",3.664,91.4,100,30,2025-09-03T17:07:51.000Z,,,,,,,,,
"9/3/2025, 1:10:51 PM",3.664,91.4,100,29,2025-09-03T17:10:51.000Z,,,,,,,,,
"9/3/2025, 1:13:51 PM",3.664,91.6,100,29,2025-09-03T17:13:51.000Z,,,,,,,,,
"9/3/2025, 1:16:51 PM",3.664,91.6,100,28,2025-09-03T17:16:51.000Z,,,,,,,,,
"9/3/2025, 1:19:51 PM",3.664,91.6,100,27,2025-09-03T17:19:51.000Z,,,,,,,,,
"9/3/2025, 1:22:51 PM",3.664,91.8,100,27,2025-09-03T17:22:51.000Z,,,,,,,,,
"9/3/2025, 1:25:51 PM",3.664,91.8,100,28,2025-09-03T17:25:51.000Z,,,,,,,,,
"9/3/2025, 1:28:51 PM",3.663,91.9,100,27,2025-09-03T17:28:51.000Z,,,,,,,,,
"9/3/2025, 1:31:51 PM",3.664,92.1,100,26,2025-09-03T17:31:51.000Z,,,,,,,,,
"9/3/2025, 1:34:51 PM",3.663,92.3,100,26,2025-09-03T17:34:51.000Z,,,,,,,,,
"9/3/2025, 1:37:51 PM",3.663,92.5,100,25,2025-09-03T17:37:51.000Z,,,,,,,,,
"9/3/2025, 1:40:51 PM",3.664,92.8,100,25,2025-09-03T17:40:51.000Z,,,,,,,,,
"9/3/2025, 1:43:51 PM",3.663,93,100,24,2025-09-03T17:43:51.000Z,,,,,,,,,
"9/3/2025, 1:46:51 PM",3.664,93.2,100,24,2025-09-03T17:46:51.000Z,,,,,,,,,
"9/3/2025, 1:49:51 PM",3.664,93.4,100,23,2025-09-03T17:49:51.000Z,,,,,,,,,
"9/3/2025, 1:52:51 PM",3.663,93.6,100,24,2025-09-03T17:52:51.000Z,,,,,,,,,
"9/3/2025, 1:55:51 PM",3.664,93.7,100,26,2025-09-03T17:55:51.000Z,,,,,,,,,
"9/3/2025, 1:58:51 PM",3.664,93.9,100,24,2025-09-03T17:58:51.000Z,,,,,,,,,
"9/3/2025, 2:01:51 PM",3.664,93.9,100,22,2025-09-03T18:01:51.000Z,,,,,,,,,
"9/3/2025, 2:04:51 PM",3.663,94.1,100,23,2025-09-03T18:04:51.000Z,,,,,,,,,
"9/3/2025, 2:07:51 PM",3.663,94.3,100,23,2025-09-03T18:07:51.000Z,,,,,,,,,
"9/3/2025, 2:10:51 PM",3.663,94.5,100,24,2025-09-03T18:10:51.000Z,,,,,,,,,
"9/3/2025, 2:13:51 PM",3.663,94.6,100,24,2025-09-03T18:13:51.000Z,,,,,,,,,
"9/3/2025, 2:16:51 PM",3.663,94.8,100,26,2025-09-03T18:16:51.000Z,,,,,,,,,
"9/3/2025, 2:19:51 PM",3.663,95,100,26,2025-09-03T18:19:51.000Z,,,,,,,,,
"9/3/2025, 2:22:51 PM",3.663,95.2,100,25,2025-09-03T18:22:51.000Z,,,,,,,,,
"9/3/2025, 2:25:51 PM",3.663,95.4,100,24,2025-09-03T18:25:51.000Z,,,,,,,,,
"9/3/2025, 2:28:51 PM",3.663,95.5,100,23,2025-09-03T18:28:51.000Z,,,,,,,,,
"9/3/2025, 2:31:51 PM",3.663,95.7,100,23,2025-09-03T18:31:51.000Z,,,,,,,,,
"9/3/2025, 2:34:51 PM",3.663,95.7,100,23,2025-09-03T18:34:51.000Z,,,,,,,,,
"9/3/2025, 2:37:51 PM",3.663,95.9,100,23,2025-09-03T18:37:51.000Z,,,,,,,,,
"9/3/2025, 2:40:51 PM",3.663,96.1,100,23,2025-09-03T18:40:51.000Z,,,,,,,,,
"9/3/2025, 2:43:51 PM",3.663,96.3,100,22,2025-09-03T18:43:51.000Z,,,,,,,,,
"9/3/2025, 2:46:51 PM",3.662,96.3,100,20,2025-09-03T18:46:51.000Z,,,,,,,,,
"9/3/2025, 2:49:51 PM",3.663,96.4,100,23,2025-09-03T18:49:51.000Z,,,,,,,,,
"9/3/2025, 2:52:51 PM",3.663,96.4,100,23,2025-09-03T18:52:51.000Z,,,,,,,,,
"9/3/2025, 2:55:51 PM",3.663,96.3,100,24,2025-09-03T18:55:51.000Z,,,,,,,,,
"9/3/2025, 2:58:51 PM",3.663,96.3,100,23,2025-09-03T18:58:51.000Z,,,,,,,,,
"9/3/2025, 3:01:51 PM",3.663,96.4,100,24,2025-09-03T19:01:51.000Z,,,,,,,,,
"9/3/2025, 3:04:51 PM",3.663,96.4,100,24,2025-09-03T19:04:51.000Z,,,,,,,,,
"9/3/2025, 3:07:51 PM",3.663,96.6,100,26,2025-09-03T19:07:51.000Z,,,,,,,,,
"9/3/2025, 3:10:51 PM",3.663,96.6,100,27,2025-09-03T19:10:51.000Z,,,,,,,,,
"9/3/2025, 3:13:51 PM",3.663,96.6,100,27,2025-09-03T19:13:51.000Z,,,,,,,,,
"9/3/2025, 3:16:51 PM",3.663,96.4,100,26,2025-09-03T19:16:51.000Z,,,,,,,,,
"9/3/2025, 3:19:51 PM",3.663,96.3,100,25,2025-09-03T19:19:51.000Z,,,,,,,,,
"9/3/2025, 3:22:51 PM",3.663,96.1,100,24,2025-09-03T19:22:51.000Z,,,,,,,,,
"9/3/2025, 3:25:51 PM",3.663,96.1,100,24,2025-09-03T19:25:51.000Z,,,,,,,,,
"9/3/2025, 3:28:51 PM",3.663,95.9,100,25,2025-09-03T19:28:51.000Z,,,,,,,,,
"9/3/2025, 3:31:51 PM",3.663,95.9,100,24,2025-09-03T19:31:51.000Z,,,,,,,,,
"9/3/2025, 3:34:51 PM",3.663,95.7,100,24,2025-09-03T19:34:51.000Z,,,,,,,,,
"9/3/2025, 3:37:51 PM",3.663,95.7,100,23,2025-09-03T19:37:51.000Z,,,,,,,,,
"9/3/2025, 3:40:51 PM",3.663,95.7,100,24,2025-09-03T19:40:51.000Z,,,,,,,,,
"9/3/2025, 3:43:51 PM",3.663,95.7,100,23,2025-09-03T19:43:51.000Z,,,,,,,,,
"9/3/2025, 3:46:51 PM",3.663,95.9,100,22,2025-09-03T19:46:51.000Z,,,,,,,,,
"9/3/2025, 3:49:51 PM",3.663,95.9,100,24,2025-09-03T19:49:51.000Z,,,,,,,,,
"9/3/2025, 3:52:51 PM",3.663,96.1,100,21,2025-09-03T19:52:51.000Z,,,,,,,,,
"9/3/2025, 3:55:51 PM",3.663,96.3,100,22,2025-09-03T19:55:51.000Z,,,,,,,,,
"9/3/2025, 3:58:51 PM",3.663,96.3,100,22,2025-09-03T19:58:51.000Z,,,,,,,,,
"9/3/2025, 4:01:51 PM",3.663,96.3,100,22,2025-09-03T20:01:51.000Z,,,,,,,,,
"9/3/2025, 4:04:51 PM",3.663,96.4,100,23,2025-09-03T20:04:51.000Z,,,,,,,,,
"9/3/2025, 4:07:51 PM",3.663,96.6,100,23,2025-09-03T20:07:51.000Z,,,,,,,,,
"9/3/2025, 4:10:51 PM",3.663,96.6,100,24,2025-09-03T20:10:51.000Z,,,,,,,,,
"9/3/2025, 4:13:51 PM",3.663,96.8,100,23,2025-09-03T20:13:51.000Z,,,,,,,,,
"9/3/2025, 4:16:51 PM",3.663,96.8,100,23,2025-09-03T20:16:51.000Z,,,,,,,,,
"9/3/2025, 4:19:51 PM",3.663,96.8,100,22,2025-09-03T20:19:51.000Z,,,,,,,,,
"9/3/2025, 4:22:51 PM",3.663,96.8,100,23,2025-09-03T20:22:51.000Z,,,,,,,,,
"9/3/2025, 4:25:51 PM",3.663,96.6,100,24,2025-09-03T20:25:51.000Z,,,,,,,,,
"9/3/2025, 4:28:51 PM",3.663,96.4,100,24,2025-09-03T20:28:51.000Z,,,,,,,,,
"9/3/2025, 4:31:51 PM",3.663,96.3,100,24,2025-09-03T20:31:51.000Z,,,,,,,,,
"9/3/2025, 4:34:51 PM",3.663,96.3,100,24,2025-09-03T20:34:51.000Z,,,,,,,,,
"9/3/2025, 4:37:51 PM",3.663,96.1,100,25,2025-09-03T20:37:51.000Z,,,,,,,,,
"9/3/2025, 4:40:51 PM",3.663,96.3,100,24,2025-09-03T20:40:51.000Z,,,,,,,,,
"9/3/2025, 4:43:51 PM",3.663,96.3,100,26,2025-09-03T20:43:51.000Z,,,,,,,,,
"9/3/2025, 4:46:51 PM",3.663,96.1,100,25,2025-09-03T20:46:51.000Z,,,,,,,,,
"9/3/2025, 4:49:51 PM",3.663,96.1,100,25,2025-09-03T20:49:51.000Z,,,,,,,,,
"9/3/2025, 4:52:51 PM",3.663,95.9,100,25,2025-09-03T20:52:51.000Z,,,,,,,,,
"9/3/2025, 4:55:51 PM",3.663,96.1,100,25,2025-09-03T20:55:51.000Z,,,,,,,,,
"9/3/2025, 4:58:51 PM",3.663,96.1,100,23,2025-09-03T20:58:51.000Z,,,,,,,,,
"9/3/2025, 5:01:51 PM",3.663,96.1,100,24,2025-09-03T21:01:51.000Z,,,,,,,,,
"9/3/2025, 5:04:51 PM",3.663,96.1,100,25,2025-09-03T21:04:51.000Z,,,,,,,,,
"9/3/2025, 5:07:51 PM",3.664,95.9,100,26,2025-09-03T21:07:51.000Z,,,,,,,,,
"9/3/2025, 5:10:51 PM",3.664,95.9,100,24,2025-09-03T21:10:51.000Z,,,,,,,,,
"9/3/2025, 5:13:51 PM",3.664,95.7,100,23,2025-09-03T21:13:51.000Z,,,,,,,,,
"9/3/2025, 5:16:51 PM",3.664,95.5,100,23,2025-09-03T21:16:51.000Z,,,,,,,,,
"9/3/2025, 5:19:51 PM",3.664,95.4,100,25,2025-09-03T21:19:51.000Z,,,,,,,,,
"9/3/2025, 5:22:51 PM",3.664,95.4,100,24,2025-09-03T21:22:51.000Z,,,,,,,,,
"9/3/2025, 5:25:51 PM",3.664,95.4,100,23,2025-09-03T21:25:51.000Z,,,,,,,,,
"9/3/2025, 5:28:51 PM",3.664,95.2,100,24,2025-09-03T21:28:51.000Z,,,,,,,,,
"9/3/2025, 5:31:51 PM",3.664,95.2,100,25,2025-09-03T21:31:51.000Z,,,,,,,,,
"9/3/2025, 5:34:51 PM",3.664,95.2,100,25,2025-09-03T21:34:51.000Z,,,,,,,,,
"9/3/2025, 5:37:51 PM",3.664,95.2,100,25,2025-09-03T21:37:51.000Z,,,,,,,,,
"9/3/2025, 5:40:51 PM",3.664,95.2,100,24,2025-09-03T21:40:51.000Z,,,,,,,,,
"9/3/2025, 5:43:51 PM",3.664,95.2,100,24,2025-09-03T21:43:51.000Z,,,,,,,,,
"9/3/2025, 5:46:51 PM",3.664,95,100,24,2025-09-03T21:46:51.000Z,,,,,,,,,
"9/3/2025, 5:49:51 PM",3.664,95,100,25,2025-09-03T21:49:51.000Z,,,,,,,,,
"9/3/2025, 5:52:51 PM",3.664,95,100,25,2025-09-03T21:52:51.000Z,,,,,,,,,
"9/3/2025, 5:55:51 PM",3.664,95,100,26,2025-09-03T21:55:51.000Z,,,,,,,,,
"9/3/2025, 5:58:51 PM",3.664,95,100,25,2025-09-03T21:58:51.000Z,,,,,,,,,
"9/3/2025, 6:01:51 PM",3.664,95,100,25,2025-09-03T22:01:51.000Z,,,,,,,,,
"9/3/2025, 6:04:51 PM",3.664,94.8,100,24,2025-09-03T22:04:51.000Z,,,,,,,,,
"9/3/2025, 6:07:51 PM",3.664,94.8,100,24,2025-09-03T22:07:51.000Z,,,,,,,,,
"9/3/2025, 6:10:51 PM",3.664,94.6,100,24,2025-09-03T22:10:51.000Z,,,,,,,,,
"9/3/2025, 6:13:51 PM",3.664,94.6,100,23,2025-09-03T22:13:51.000Z,,,,,,,,,
"9/3/2025, 6:16:51 PM",3.665,94.5,100,23,2025-09-03T22:16:51.000Z,,,,,,,,,
"9/3/2025, 6:19:51 PM",3.664,94.3,100,22,2025-09-03T22:19:51.000Z,,,,,,,,,
"9/3/2025, 6:22:51 PM",3.664,94.1,100,21,2025-09-03T22:22:51.000Z,,,,,,,,,
"9/3/2025, 6:25:51 PM",3.664,93.9,100,22,2025-09-03T22:25:51.000Z,,,,,,,,,
"9/3/2025, 6:28:51 PM",3.665,93.9,100,22,2025-09-03T22:28:51.000Z,,,,,,,,,
"9/3/2025, 6:31:51 PM",3.664,93.6,100,22,2025-09-03T22:31:51.000Z,,,,,,,,,
"9/3/2025, 6:34:51 PM",3.664,93.4,100,21,2025-09-03T22:34:51.000Z,,,,,,,,,
"9/3/2025, 6:37:51 PM",3.665,93.2,100,21,2025-09-03T22:37:51.000Z,,,,,,,,,
"9/3/2025, 6:40:51 PM",3.665,92.8,100,21,2025-09-03T22:40:51.000Z,,,,,,,,,
"9/3/2025, 6:43:51 PM",3.665,92.7,100,21,2025-09-03T22:43:51.000Z,,,,,,,,,
"9/3/2025, 6:46:51 PM",3.665,92.5,100,22,2025-09-03T22:46:51.000Z,,,,,,,,,
"9/3/2025, 6:49:51 PM",3.665,92.1,100,22,2025-09-03T22:49:51.000Z,,,,,,,,,
"9/3/2025, 6:52:51 PM",3.665,91.9,100,23,2025-09-03T22:52:51.000Z,,,,,,,,,
"9/3/2025, 6:55:51 PM",3.665,91.8,100,23,2025-09-03T22:55:51.000Z,,,,,,,,,
"9/3/2025, 6:58:51 PM",3.665,91.6,100,23,2025-09-03T22:58:51.000Z,,,,,,,,,
"9/3/2025, 7:01:51 PM",3.665,91.2,100,23,2025-09-03T23:01:51.000Z,,,,,,,,,
"9/3/2025, 7:04:51 PM",3.665,91,100,23,2025-09-03T23:04:51.000Z,,,,,,,,,
"9/3/2025, 7:07:51 PM",3.665,90.9,100,23,2025-09-03T23:07:51.000Z,,,,,,,,,
"9/3/2025, 7:10:51 PM",3.665,90.5,100,23,2025-09-03T23:10:51.000Z,,,,,,,,,
"9/3/2025, 7:13:51 PM",3.665,90.3,100,23,2025-09-03T23:13:51.000Z,,,,,,,,,
"9/3/2025, 7:16:51 PM",3.665,90.1,100,24,2025-09-03T23:16:51.000Z,,,,,,,,,
"9/3/2025, 7:19:51 PM",3.665,89.8,100,24,2025-09-03T23:19:51.000Z,,,,,,,,,
"9/3/2025, 7:22:51 PM",3.665,89.6,100,24,2025-09-03T23:22:51.000Z,,,,,,,,,
"9/3/2025, 7:25:51 PM",3.665,89.4,100,24,2025-09-03T23:25:51.000Z,,,,,,,,,
"9/3/2025, 7:28:51 PM",3.665,89.1,100,25,2025-09-03T23:28:51.000Z,,,,,,,,,
"9/3/2025, 7:31:51 PM",3.666,88.9,100,25,2025-09-03T23:31:51.000Z,,,,,,,,,
"9/3/2025, 7:34:51 PM",3.665,88.7,100,25,2025-09-03T23:34:51.000Z,,,,,,,,,
"9/3/2025, 7:37:51 PM",3.666,88.5,100,25,2025-09-03T23:37:51.000Z,,,,,,,,,
"9/3/2025, 7:40:51 PM",3.665,88.3,100,25,2025-09-03T23:40:51.000Z,,,,,,,,,
"9/3/2025, 7:43:51 PM",3.666,88.2,100,25,2025-09-03T23:43:51.000Z,,,,,,,,,
"9/3/2025, 7:46:51 PM",3.666,88,100,25,2025-09-03T23:46:51.000Z,,,,,,,,,
"9/3/2025, 7:49:51 PM",3.666,87.6,100,24,2025-09-03T23:49:51.000Z,,,,,,,,,
"9/3/2025, 7:52:51 PM",3.666,87.4,100,24,2025-09-03T23:52:51.000Z,,,,,,,,,
"9/3/2025, 7:55:51 PM",3.666,87.3,100,24,2025-09-03T23:55:51.000Z,,,,,,,,,
"9/3/2025, 7:58:51 PM",3.666,87.1,100,24,2025-09-03T23:58:51.000Z,,,,,,,,,
"9/3/2025, 8:01:51 PM",3.667,86.9,100,24,2025-09-04T00:01:51.000Z,,,,,,,,,
"9/3/2025, 8:04:51 PM",3.666,86.7,100,24,2025-09-04T00:04:51.000Z,,,,,,,,,
"9/3/2025, 8:07:51 PM",3.666,86.5,100,24,2025-09-04T00:07:51.000Z,,,,,,,,,
"9/3/2025, 8:10:51 PM",3.666,86.4,100,23,2025-09-04T00:10:51.000Z,,,,,,,,,
"9/3/2025, 8:13:51 PM",3.667,86.2,100,23,2025-09-04T00:13:51.000Z,,,,,,,,,
"9/3/2025, 8:16:51 PM",3.666,86,100,23,2025-09-04T00:16:51.000Z,,,,,,,,,
"9/3/2025, 8:19:51 PM",3.666,85.8,100,23,2025-09-04T00:19:51.000Z,,,,,,,,,
"9/3/2025, 8:22:51 PM",3.667,85.6,100,23,2025-09-04T00:22:51.000Z,,,,,,,,,
"9/3/2025, 8:25:51 PM",3.667,85.5,100,22,2025-09-04T00:25:51.000Z,,,,,,,,,
"9/3/2025, 8:28:51 PM",3.666,85.1,100,22,2025-09-04T00:28:51.000Z,,,,,,,,,
"9/3/2025, 8:31:51 PM",3.666,85.1,100,22,2025-09-04T00:31:51.000Z,,,,,,,,,
"9/3/2025, 8:34:51 PM",3.666,84.9,100,21,2025-09-04T00:34:51.000Z,,,,,,,,,
"9/3/2025, 8:37:51 PM",3.667,84.7,100,21,2025-09-04T00:37:51.000Z,,,,,,,,,
"9/3/2025, 8:40:51 PM",3.666,84.6,100,21,2025-09-04T00:40:51.000Z,,,,,,,,,
"9/3/2025, 8:43:51 PM",3.667,84.4,100,21,2025-09-04T00:43:51.000Z,,,,,,,,,
"9/3/2025, 8:46:51 PM",3.667,84.2,100,21,2025-09-04T00:46:51.000Z,,,,,,,,,
"9/3/2025, 8:49:51 PM",3.667,84,100,21,2025-09-04T00:49:51.000Z,,,,,,,,,
"9/3/2025, 8:52:51 PM",3.667,84,100,20,2025-09-04T00:52:51.000Z,,,,,,,,,
"9/3/2025, 8:55:51 PM",3.667,83.8,100,20,2025-09-04T00:55:51.000Z,,,,,,,,,
"9/3/2025, 8:58:51 PM",3.667,83.7,100,19,2025-09-04T00:58:51.000Z,,,,,,,,,
"9/3/2025, 9:01:51 PM",3.667,83.5,100,19,2025-09-04T01:01:51.000Z,,,,,,,,,
"9/3/2025, 9:04:51 PM",3.667,83.3,100,19,2025-09-04T01:04:51.000Z,,,,,,,,,
"9/3/2025, 9:07:51 PM",3.667,83.1,100,19,2025-09-04T01:07:51.000Z,,,,,,,,,
"9/3/2025, 9:10:51 PM",3.667,82.9,100,19,2025-09-04T01:10:51.000Z,,,,,,,,,
"9/3/2025, 9:13:51 PM",3.667,82.9,100,18,2025-09-04T01:13:51.000Z,,,,,,,,,
"9/3/2025, 9:16:51 PM",3.667,82.8,100,18,2025-09-04T01:16:51.000Z,,,,,,,,,
"9/3/2025, 9:19:51 PM",3.667,82.6,100,18,2025-09-04T01:19:51.000Z,,,,,,,,,
"9/3/2025, 9:22:51 PM",3.667,82.4,100,18,2025-09-04T01:22:51.000Z,,,,,,,,,
"9/3/2025, 9:25:51 PM",3.667,82.4,100,18,2025-09-04T01:25:51.000Z,,,,,,,,,
"9/3/2025, 9:28:51 PM",3.667,82.2,100,18,2025-09-04T01:28:51.000Z,,,,,,,,,
"9/3/2025, 9:31:51 PM",3.667,82.2,100,17,2025-09-04T01:31:51.000Z,,,,,,,,,
"9/3/2025, 9:34:51 PM",3.667,82,100,17,2025-09-04T01:34:51.000Z,,,,,,,,,
"9/3/2025, 9:37:51 PM",3.667,81.9,100,17,2025-09-04T01:37:51.000Z,,,,,,,,,
"9/3/2025, 9:40:51 PM",3.667,81.9,100,17,2025-09-04T01:40:51.000Z,,,,,,,,,
"9/3/2025, 9:43:51 PM",3.667,81.7,100,17,2025-09-04T01:43:51.000Z,,,,,,,,,
"9/3/2025, 9:46:51 PM",3.667,81.5,100,17,2025-09-04T01:46:51.000Z,,,,,,,,,
"9/3/2025, 9:49:51 PM",3.667,81.5,100,17,2025-09-04T01:49:51.000Z,,,,,,,,,
"9/3/2025, 9:52:51 PM",3.667,81.3,100,17,2025-09-04T01:52:51.000Z,,,,,,,,,
"9/3/2025, 9:55:51 PM",3.667,81.3,100,17,2025-09-04T01:55:51.000Z,,,,,,,,,
"9/3/2025, 9:58:51 PM",3.667,81.1,100,17,2025-09-04T01:58:51.000Z,,,,,,,,,
"9/3/2025, 10:01:51 PM",3.667,81.1,100,16,2025-09-04T02:01:51.000Z,,,,,,,,,
"9/3/2025, 10:04:51 PM",3.667,81,100,16,2025-09-04T02:04:51.000Z,,,,,,,,,
"9/3/2025, 10:07:51 PM",3.667,81,100,16,2025-09-04T02:07:51.000Z,,,,,,,,,
"9/3/2025, 10:10:51 PM",3.667,80.8,100,16,2025-09-04T02:10:51.000Z,,,,,,,,,
"9/3/2025, 10:13:51 PM",3.667,80.8,100,16,2025-09-04T02:13:51.000Z,,,,,,,,,
"9/3/2025, 10:16:51 PM",3.668,80.8,100,16,2025-09-04T02:16:51.000Z,,,,,,,,,
"9/3/2025, 10:19:51 PM",3.667,80.6,100,16,2025-09-04T02:19:51.000Z,,,,,,,,,
"9/3/2025, 10:22:51 PM",3.668,80.6,100,16,2025-09-04T02:22:51.000Z,,,,,,,,,
"9/3/2025, 10:25:51 PM",3.667,80.4,100,16,2025-09-04T02:25:51.000Z,,,,,,,,,
"9/3/2025, 10:28:51 PM",3.667,80.4,100,16,2025-09-04T02:28:51.000Z,,,,,,,,,
"9/3/2025, 10:31:51 PM",3.668,80.4,100,16,2025-09-04T02:31:51.000Z,,,,,,,,,
"9/3/2025, 10:34:51 PM",3.667,80.2,100,16,2025-09-04T02:34:51.000Z,,,,,,,,,
"9/3/2025, 10:37:51 PM",3.668,80.2,100,16,2025-09-04T02:37:51.000Z,,,,,,,,,
"9/3/2025, 10:40:51 PM",3.667,80.2,100,16,2025-09-04T02:40:51.000Z,,,,,,,,,
"9/3/2025, 10:43:51 PM",3.667,80.1,100,15,2025-09-04T02:43:51.000Z,,,,,,,,,
"9/3/2025, 10:46:51 PM",3.667,80.1,100,15,2025-09-04T02:46:51.000Z,,,,,,,,,
"9/3/2025, 10:49:51 PM",3.668,80.1,100,15,2025-09-04T02:49:51.000Z,,,,,,,,,
"9/3/2025, 10:52:51 PM",3.667,79.9,100,15,2025-09-04T02:52:51.000Z,,,,,,,,,
"9/3/2025, 10:55:51 PM",3.668,79.9,100,15,2025-09-04T02:55:51.000Z,,,,,,,,,
"9/3/2025, 10:58:51 PM",3.668,79.9,100,15,2025-09-04T02:58:51.000Z,,,,,,,,,
"9/3/2025, 11:01:51 PM",3.667,79.9,100,15,2025-09-04T03:01:51.000Z,,,,,,,,,
"9/3/2025, 11:04:51 PM",3.668,79.9,100,15,2025-09-04T03:04:51.000Z,,,,,,,,,
"9/3/2025, 11:07:51 PM",3.667,79.9,100,15,2025-09-04T03:07:51.000Z,,,,,,,,,
"9/3/2025, 11:10:51 PM",3.668,79.9,100,15,2025-09-04T03:10:51.000Z,,,,,,,,,
"9/3/2025, 11:13:51 PM",3.667,79.7,100,15,2025-09-04T03:13:51.000Z,,,,,,,,,
"9/3/2025, 11:16:51 PM",3.668,79.7,100,15,2025-09-04T03:16:51.000Z,,,,,,,,,
"9/3/2025, 11:19:51 PM",3.668,79.7,100,15,2025-09-04T03:19:51.000Z,,,,,,,,,
"9/3/2025, 11:22:51 PM",3.667,79.7,100,15,2025-09-04T03:22:51.000Z,,,,,,,,,
"9/3/2025, 11:25:51 PM",3.668,79.7,100,15,2025-09-04T03:25:51.000Z,,,,,,,,,
"9/3/2025, 11:28:51 PM",3.667,79.7,100,15,2025-09-04T03:28:51.000Z,,,,,,,,,
"9/3/2025, 11:31:51 PM",3.667,79.7,100,15,2025-09-04T03:31:51.000Z,,,,,,,,,
"9/3/2025, 11:34:51 PM",3.668,79.7,100,15,2025-09-04T03:34:51.000Z,,,,,,,,,
"9/3/2025, 11:37:51 PM",3.667,79.7,100,15,2025-09-04T03:37:51.000Z,,,,,,,,,
"9/3/2025, 11:40:51 PM",3.667,79.7,100,15,2025-09-04T03:40:51.000Z,,,,,,,,,
"9/3/2025, 11:43:51 PM",3.667,79.9,100,15,2025-09-04T03:43:51.000Z,,,,,,,,,
"9/3/2025, 11:46:51 PM",3.667,79.9,100,15,2025-09-04T03:46:51.000Z,,,,,,,,,
"9/3/2025, 11:49:51 PM",3.668,79.9,100,15,2025-09-04T03:49:51.000Z,,,,,,,,,
"9/3/2025, 11:52:51 PM",3.667,79.9,100,15,2025-09-04T03:52:51.000Z,,,,,,,,,
"9/3/2025, 11:55:51 PM",3.667,79.9,100,15,2025-09-04T03:55:51.000Z,,,,,,,,,
"9/3/2025, 11:58:51 PM",3.667,79.9,100,15,2025-09-04T03:58:51.000Z,,,,,,,,,
"9/4/2025, 12:01:51 AM",3.667,79.9,100,15,2025-09-04T04:01:51.000Z,,,,,,,,,
"9/4/2025, 12:04:51 AM",3.667,79.9,100,15,2025-09-04T04:04:51.000Z,,,,,,,,,
"9/4/2025, 12:07:51 AM",3.667,79.9,100,16,2025-09-04T04:07:51.000Z,,,,,,,,,
"9/4/2025, 12:10:51 AM",3.667,79.9,100,16,2025-09-04T04:10:51.000Z,,,,,,,,,
"9/4/2025, 12:13:51 AM",3.667,80.1,100,16,2025-09-04T04:13:51.000Z,,,,,,,,,
"9/4/2025, 12:16:51 AM",3.667,80.1,100,16,2025-09-04T04:16:51.000Z,,,,,,,,,
